Name,SMILES,PAPER,extra-info,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Molecule_IDs
ABP55,CCC(c1cc(Oc2c(B3c4c(O5)ccc(F)c4)cc(F)cc2)c3c5c1)CC(C6=CC=C(C=C6)N7C8=C(C(C9=CC=CC=C9)(C%10=C7C=CC=C%10)C%11=CC=CC=C%11)C=CC=C8)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01536
PS-BOO,CCC(c1cc(Oc2c(B3c4c(O5)cccc4)cccc2)c3c5c1)CC(C6=CC=CC=C6)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01537
PS-BOS,CCC(c1cc(Oc2c(B3c4c(S5)cccc4)cccc2)c3c5c1)CC(C6=CC=CC=C6)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01538
PS-BSS,CCC(c1cc(Sc2c(B3c4c(S5)cccc4)cccc2)c3c5c1)CC(C6=CC=CC=C6)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01539
PAC-BOO,CCC(c1cc(Oc2c(B3c4ccccc4O5)cccc2)c3c5c1)CC(C6=CC=C(C=C6)N7C8=C(C(C)(C9=C7C=CC=C9)C)C=CC=C8)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01534
PAC-BOS,CCC(c1cc(Oc2c(B3c4c(S5)cccc4)cccc2)c3c5c1)CC(C6=CC=C(C=C6)N7C8=C(C(C)(C9=C7C=CC=C9)C)C=CC=C8)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01540
PAC-BSS,CCC(c1cc(Sc2c(B3c4c(S5)cccc4)cccc2)c3c5c1)CC(C6=CC=C(C=C6)N7C8=C(C(C)(C9=C7C=CC=C9)C)C=CC=C8)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01541
m-PCz-BNCz,CC(C1=CC=C2C(C3=CC(C(C)(C)C)=CC4=C3N2C5=C6B4C7=C8C(C9=C(C=CC(C(C)(C)C)=C9)N8C6=CC=C5C%10=CC=C%11C(C%12=CC=CC=C%12N%11C%13=CC=CC=C%13)=C%10)=CC(C(C)(C)C)=C7)=C1)(C)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01542
m-DPACp-BNCz,CC(C1=CC=C2C(C3=CC(C(C)(C)C)=CC4=C3N2C5=C6B4C7=C8C(C9=C(C=CC(C(C)(C)C)=C9)N8C6=CC=C5C%10=CC=C(N%11C%12=C(C(C%13=CC=CC=C%13)(C%14=C%11C=CC=C%14)C%15=CC=CC=C%15)C=CC=C%12)C=C%10)=CC(C(C)(C)C)=C7)=C1)(C)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01543
m-BN-BNCz,CC(C1=CC=C2C(C3=CC(C(C)(C)C)=CC4=C3N2C5=C6B4C7=C8C(C9=C(C=CC(C(C)(C)C)=C9)N8C6=CC=C5C%10=CC=C(C#N)C=C%10)=CC(C(C)(C)C)=C7)=C1)(C)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01544
m-SF-BNCz,CC(C1=CC=C2C(C3=CC(C(C)(C)C)=CC4=C3N2C5=C6B4C7=C8C(C9=C(C=CC(C(C)(C)C)=C9)N8C6=CC=C5C(C=C%10%11)=CC=C%10C%12=CC=CC=C%12C%13%11C%14=CC=CC=C%14C%15=CC=CC=C%15%13)=CC(C(C)(C)C)=C7)=C1)(C)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01545
2PyBN,CC(C1=CC=C2C(C3=CC(C(C)(C)C)=CC4=C3N2C5=C6B4C7=C8C(C9=C(C=CC(C(C)(C)C)=C9)N8C6=CC(C%10=NC=CC=C%10)=C5)=CC(C(C)(C)C)=C7)=C1)(C)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01546
3PyBN,CC(C1=CC=C2C(C3=CC(C(C)(C)C)=CC4=C3N2C5=C6B4C7=C8C(C9=C(C=CC(C(C)(C)C)=C9)N8C6=CC(C%10=CN=CC=C%10)=C5)=CC(C(C)(C)C)=C7)=C1)(C)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01547
4PyBN,CC(C1=CC=C2C(C3=CC(C(C)(C)C)=CC4=C3N2C5=C6B4C7=C8C(C9=C(C=CC(C(C)(C)C)=C9)N8C6=CC(C%10=CC=NC=C%10)=C5)=CC(C(C)(C)C)=C7)=C1)(C)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01548
DtCzB-DPTRZ,CC(C1=CC=C2C(C3=CC(C(C)(C)C)=CC4=C3N2C5=C6B4C7=C8C(C9=C(C=CC(C(C)(C)C)=C9)N8C6=CC(C%10=NC(C%11=CC=CC=C%11)=NC(C%12=CC=CC=C%12)=N%10)=C5)=CC(C(C)(C)C)=C7)=C1)(C)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01549
DtCzB-TPTRZ,CC(C1=CC=C2C(C3=CC(C(C)(C)C)=CC4=C3N2C5=C6B4C7=C8C(C9=C(C=CC(C(C)(C)C)=C9)N8C6=CC(C%10=CC=C(C%11=NC(C%12=CC=CC=C%12)=NC(C%13=CC=CC=C%13)=N%11)C=C%10)=C5)=CC(C(C)(C)C)=C7)=C1)(C)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01550
DtCzB-PPm,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2cnc(-c4ccccc4)nc2)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01551
DtCzB-CNPm,CC(C)(c1cc2c(cc(C(C)(C)C)cc3B(c4cc(C(C)(C)C)c5)c6c7cc(c8cnc(C#N)nc8)cc6n9c4c5c%10c9ccc(C(C)(C)C)c%10)c3n7c2cc1)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01552
BN-R,CC(C1=CC=CC=C1)(C)C2=CC=C(N(C3=CC=C(C(C)(C)C4=CC=CC=C4)C=C3)C5=CC(B6C7=C8N9C%10=C6C=C(N(C%11=CC=C(C(C)(C)C%12=CC=CC=C%12)C=C%11)C%13=CC=C(C(C)(C)C%14=CC=CC=C%14)C=C%13)C=C%10C%15=CC(N(C%16=CC=C(C(C)(C)C%17=CC=CC=C%17)C=C%16)C%18=CC=C(C(C)(C)C%19=CC=CC=C%19)C=C%18)=CC=C%159)=C%20C(C%21=C(C=CC(N(C%22=CC=C(C(C)(C)C%23=CC=CC=C%23)C=C%22)C%24=CC=CC(C(C)(C)C%25=CC=CC=C%25)=C%24)=C%21)N%20C7=CC(C%26=NC(C%27=CC=CC=C%27)=NC(C%28=CC=CC=C%28)=N%26)=C8)=C5)C=C2,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01553
TCzBN-BP,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2ccc(C(=O)c4ccccc4)cc2)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01554
TCzBN-FP,CC(C)(c1cc2c(cc(C(C)(C)C)cc3B(c4cc(C(C)(C)C)c5)c6c7cc(c8ccc(C(c9ccccc9%10)=O)c%10c8)cc6n%11c4c5c%12c%11ccc(C(C)(C)C)c%12)c3n7c2cc1)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01555
BN-XTO,CC(C)(c1cc2c(cc(C(C)(C)C)cc3B(c4cc(C(C)(C)C)c5)c6c7cc(c(cc8)cc9c8c(=O)c(cccc%10)c%10o9)cc6n%11c4c5c%12c%11ccc(C(C)(C)C)c%12)c3n7c2cc1)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01556
BN-STO,CC(C)(c1cc2c(cc(C(C)(C)C)cc3B(c4cc(C(C)(C)C)c5)c6c7cc(c(cc8)cc9c8c(=O)c(cccc%10)c%10[se]9)cc6n%11c4c5c%12c%11ccc(C(C)(C)C)c%12)c3n7c2cc1)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01557
p-CzB,CC(C)(c1cc2c(cc(C(C)(C)C)cc3B(c4cc(C(C)(C)C)c5)c6c7cc(c8cc(n9c%10%11)c%12c(n%13c%14ccc(C(C)(C)C)cc%14c%15cc(C(C)(C)C)cc(B%12c%11cc(C(C)(C)C)cc%10c%16c9ccc(C(C)(C)C)c%16)c%15%13)c8)cc6n%17c4c5c%18c%17ccc(C(C)(C)C)c%18)c3n7c2cc1)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01558
m-CzB,CC(C)(c1cc2c(cc(C(C)(C)C)cc3B(c4cc(C(C)(C)C)c5)c6c7c(c8c(n9c%10%11)c%12c(n%13c%14ccc(C(C)(C)C)cc%14c%15cc(C(C)(C)C)cc(B%12c%11cc(C(C)(C)C)cc%10c%16c9ccc(C(C)(C)C)c%16)c%15%13)cc8)ccc6n%17c4c5c%18c%17ccc(C(C)(C)C)c%18)c3n7c2cc1)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01559
CN-BCz-BN,CC(C)(c1cc2c(cc(C(C)(C)C)cc3B(c4cc(C(C)(C)C)c5)c6c7cc(C#N)cc6n8c4c5c9c8ccc(C(C)(C)C)c9)c3n7c2cc1)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01560
CNCz-BNCz,CC(C)(c1cc2c(cc(C(C)(C)C)cc3B(c4cc(C(C)(C)C)c5)c6c7c(N8C9=C(C=C(C(C)(C)C)C=C9)C%10=C8C=CC(C(C)(C)C)=C%10)c(C#N)c(N%11C%12=C(C=C(C(C)(C)C)C=C%12)C%13=C%11C=CC(C(C)(C)C)=C%13)c6n%14c4c5c%15c%14ccc(C(C)(C)C)c%15)c3n7c2cc1)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01561
ν-DABNA-CN-Me,Cc1cccc(C)c1N(c2c(C)cccc2C)c3cc(N4c5ccccc5)c(B(c6c(N7c8c(C)cccc8C)cc(C#N)cc6)c9c4cc(N(c%10ccccc%10)c%11cc(N(c%12c(C)cccc%12C)c%13c(C)cccc%13C)cc%14c%11B%15c%16c(N%14c%17c(C)cccc%17C)cc(C#N)cc%16)c%15c9)c7c3,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01562
BN(p)SCH?,CC(C1=CC=C2C(C3=CC(C(C)(C)C)=CC4=C3N2C5=C6B4C7=C8C(C9=C(C=CC(C(C)(C)C)=C9)N8C6=CC(SC)=C5)=CC(C(C)(C)C)=C7)=C1)(C)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01563
BN(p)SOCH?,CC(C1=CC=C2C(C3=CC(C(C)(C)C)=CC4=C3N2C5=C6B4C7=C8C(C9=C(C=CC(C(C)(C)C)=C9)N8C6=CC(S(C)=O)=C5)=CC(C(C)(C)C)=C7)=C1)(C)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01564
BN(p)SO?CH?,CC(C1=CC=C2C(C3=CC(C(C)(C)C)=CC4=C3N2C5=C6B4C7=C8C(C9=C(C=CC(C(C)(C)C)=C9)N8C6=CC(C%10=CC=C(S(=O)(C)=O)C=C%10)=C5)=CC(C(C)(C)C)=C7)=C1)(C)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01565
TCzBN-S,CC(C1=CC=C2C(C3=CC(C(C)(C)C)=CC4=C3N2C5=C6B4C7=C8C(C9=C(C=CC(C(C)(C)C)=C9)N8C6=CC(C%10=CC=C(SC%11=CC=CC=C%11)C=C%10)=C5)=CC(C(C)(C)C)=C7)=C1)(C)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01566
TCzBN-SO,CC(C1=CC=C2C(C3=CC(C(C)(C)C)=CC4=C3N2C5=C6B4C7=C8C(C9=C(C=CC(C(C)(C)C)=C9)N8C6=CC(C%10=CC=C(S(=O)(C%11=CC=CC=C%11)=O)C=C%10)=C5)=CC(C(C)(C)C)=C7)=C1)(C)C,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01567
tCBNDADPO,CC(C)(C)C1=CC2=C(C=C1)N(C3=CC(N(C4=CC=C(C=C4)P(C5=CC=CC=C5)(C6=CC=CC=C6)=O)C7=CC=C(C=C7)P(C8=CC=CC=C8)(C9=CC=CC=C9)=O)=C%10)C(C2=CC(C(C)(C)C)=C%11)=C%11B%12C3=C%10N(C%13=CC=CC=C%13)C%14=C%12C=CC=C%14,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01568
tCBNDASPO,CC(C)(C)C1=CC2=C(C=C1)N(C3=CC(N(C4=CC=C(C=C4)P(C5=CC=CC=C5)(C6=CC=CC=C6)=O)C7=CC=CC=C7)=C8)C(C2=CC(C(C)(C)C)=C9)=C9B%10C3=C8N(C%11=CC=CC=C%11)C%12=C%10C=CC=C%12,Mamada_等_-_2024_-_Organoboron-based_multiple-reson,,,,,,,,,,,,,,,,,TADF-M-01569
27,CC(C)(C)C1=CC(CC2=CC(C(C)(C)C)=CC(CC3=C(OCCCC)C(CC4=C(OCCCNC(NC5=C(C=CC=C6)C6=CC=C5)=O)C(C7)=CC(C(C)(C)C)=C4)=CC(C(C)(C)C)=C3)=C2OCCCNC(NC8=C9C=CC=CC9=CC=C8)=O)=C(OCCCC)C7=C1.[Cl-],Marcos和Berberan-Santos_-_2023_-_Fluorescent_homoox,,,,,,,,,,,,,,,,,TADF-M-01570\TADF-M-01571
27 + Cl?,CC(C)(C)C1=CC(CC2=CC(C(C)(C)C)=CC(CC3=C(OCCCC)C(CC4=C(OCCCNC(NC5=C(C=CC=C6)C6=CC=C5)=O)C(C7)=CC(C(C)(C)C)=C4)=CC(C(C)(C)C)=C3)=C2OCCCNC(NC8=C9C=CC=CC9=CC=C8)=O)=C(OCCCC)C7=C1.ClCCl.[Cl-],Marcos和Berberan-Santos_-_2023_-_Fluorescent_homoox,,,,,,,,,,,,,,,,,TADF-M-01570\TADF-M-00867\TADF-M-01571
27 + BzO?,CC(C)(C)C1=CC(CC2=CC(C(C)(C)C)=CC(CC3=C(OCCCC)C(CC4=C(OCCCNC(NC5=C(C=CC=C6)C6=CC=C5)=O)C(C7)=CC(C(C)(C)C)=C4)=CC(C(C)(C)C)=C3)=C2OCCCNC(NC8=C9C=CC=CC9=CC=C8)=O)=C(OCCCC)C7=C1.[O-]C(C%10=CC=CC=C%10)=O.ClCCl,Marcos和Berberan-Santos_-_2023_-_Fluorescent_homoox,,,,,,,,,,,,,,,,,TADF-M-01570\TADF-M-01572\TADF-M-00867
28,CC(C)(C)C1=CC(CC2=CC(C(C)(C)C)=CC(CC3=C(OCCCC)C(CC4=C(OCCCNC(NC5=C(C=CC=C6)C6=CC=C5)=O)C(C7)=CC(C(C)(C)C)=C4)=CC(C(C)(C)C)=C3)=C2OCCCC)=C(OCCCNC(NC8=C9C=CC=CC9=CC=C8)=O)C7=C1.ClCCl,Marcos和Berberan-Santos_-_2023_-_Fluorescent_homoox,,,,,,,,,,,,,,,,,TADF-M-01573\TADF-M-00867
28 + Cl?,CC(C)(C)C1=CC(CC2=CC(C(C)(C)C)=CC(CC3=C(OCCCC)C(CC4=C(OCCCNC(NC5=C(C=CC=C6)C6=CC=C5)=O)C(C7)=CC(C(C)(C)C)=C4)=CC(C(C)(C)C)=C3)=C2OCCCC)=C(OCCCNC(NC8=C9C=CC=CC9=CC=C8)=O)C7=C1.ClCCl.[Cl-],Marcos和Berberan-Santos_-_2023_-_Fluorescent_homoox,,,,,,,,,,,,,,,,,TADF-M-01573\TADF-M-00867\TADF-M-01571
28 + BzO?,CC(C)(C)C1=CC(CC2=CC(C(C)(C)C)=CC(CC3=C(OCCCC)C(CC4=C(OCCCNC(NC5=C(C=CC=C6)C6=CC=C5)=O)C(C7)=CC(C(C)(C)C)=C4)=CC(C(C)(C)C)=C3)=C2OCCCC)=C(OCCCNC(NC8=C9C=CC=CC9=CC=C8)=O)C7=C1.[O-]C(C%10=CC=CC=C%10)=O.ClCCl,Marcos和Berberan-Santos_-_2023_-_Fluorescent_homoox,,,,,,,,,,,,,,,,,TADF-M-01573\TADF-M-01572\TADF-M-00867
2AcNN,CC1(C)c2ccccc2N(c2ccc(-c3ncccc3C#N)cc2)c2ccccc21,Masuda_等_-_2019_-_High-Efficiency_Sky_Blue-To-Gree,,,,,,,,,,,,,,,,,TADF-M-01574
2PXZNN,N#Cc1cccnc1-c1ccc(N2c3ccccc3Oc3ccccc32)cc1,Masuda_等_-_2019_-_High-Efficiency_Sky_Blue-To-Gree,,,,,,,,,,,,,,,,,TADF-M-01575
5PXZNN,N#Cc1cncc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c1,Masuda_等_-_2019_-_High-Efficiency_Sky_Blue-To-Gree,,,,,,,,,,,,,,,,,TADF-M-01576
NAI-Q-MeOTPA,COc1ccc(N(c2ccc(C(C=C3)=Cc4c3nc(c(n4)c5ccc6C7=O)c8c5c6c(C(N7c9ccc(C(C)(C)C)cc9)=O)cc8)cc2)c%10ccc(OC)cc%10)cc1,Masvikeni_等_-_2025_-_Water-Dispersible_Glassy_Orga,,,,,,,,,,,,,,,,,TADF-M-01577
NAI-Py-MeOTPA,COc1ccc(N(c2ccc(C(C=N3)=Cc4c3nc(c(n4)c5ccc6C7=O)c8c5c6c(C(N7c9ccc(C(C)(C)C)cc9)=O)cc8)cc2)c%10ccc(OC)cc%10)cc1,Masvikeni_等_-_2025_-_Water-Dispersible_Glassy_Orga,,,,,,,,,,,,,,,,,TADF-M-01578
2Cz2SB,CC(C)(C1=CC=C(C=C1)S(C2=C(C=C(C(N3C4=C(C5=C3C=CC=C5)C=CC=C4)=C2)S(C6=CC=C(C(C)(C)C)C=C6)(=O)=O)N7C8=C(C9=C7C=CC=C9)C=CC=C8)(=O)=O)C,Matsui_等_-_2022_-_Aggregation-induced_emission_act,,,,,,,,,,,,,,,,,TADF-M-01579
2Mi2SB,CC(C)(C1=CC=C(C=C1)S(C2=C(C=C(C(N3C(C)=NC4=C3C=CC=C4)=C2)S(C5=CC=C(C(C)(C)C)C=C5)(=O)=O)N6C(C)=NC7=C6C=CC=C7)(=O)=O)C,Matsui_等_-_2022_-_Aggregation-induced_emission_act,,,,,,,,,,,,,,,,,TADF-M-01580
G2B,O=C(C1=CC=C(C=C1)N(C(C=C2)=C3C=C2N(C4=C5C=CC=C4)C6=C5C=CC=C6)C7=C3C=C(C=C7)N(C8=C9C=CC=C8)C%10=C9C=CC=C%10)C%11=CC=C(N%12C%13=C(C=C(N%14C%15=C(C=CC=C%15)C%16=C%14C=CC=C%16)C=C%13)C%17=C%12C=CC(N%18C%19=C(C=CC=C%19)C%20=C%18C=CC=C%20)=C%17)C=C%11,Matsuoka_等_-_2017_-_Mulifunctional_Dendritic_Emitt,,,,,,,,,,,,,,,,,TADF-M-01163
G3B,O=C(C1=CC=C(C=C1)N(C2=C3C=C(N4C5=C(C=C(N6C7=C(C=CC=C7)C8=C6C=CC=C8)C=C5)C9=C4C=CC(N%10C%11=C(C=CC=C%11)C%12=C%10C=CC=C%12)=C9)C=C2)C%13=C3C=C(N%14C%15=C(C=C(N%16C%17=C(C=CC=C%17)C%18=C%16C=CC=C%18)C=C%15)C%19=C%14C=CC(N%20C%21=C(C=CC=C%21)C%22=C%20C=CC=C%22)=C%19)C=C%13)C%23=CC=C(N%24C%25=C(C=C(N%26C%27=C(C=C(N%28C%29=C(C=CC=C%29)C%30=C%28C=CC=C%30)C=C%27)C%31=C%26C=CC(N%32C%33=C(C=CC=C%33)C%34=C%32C=CC=C%34)=C%31)C=C%25)C%35=C%24C=CC(N%36C%37=C(C=C(N%38C%39=C(C=CC=C%39)C%40=C%38C=CC=C%40)C=C%37)C%41=C%36C=CC(N%42C%43=C(C=CC=C%43)C%44=C%42C=CC=C%44)=C%41)=C%35)C=C%23,Matsuoka_等_-_2017_-_Mulifunctional_Dendritic_Emitt,,,,,,,,,,,,,,,,,TADF-M-01164
tBuG2B,O=C(C1=CC=C(C=C1)N2C3=C(C4=C2C=CC(N5C6=C(C7=C5C=CC(C(C)(C)C)=C7)C=C(C(C)(C)C)C=C6)=C4)C=C(C=C3)N8C9=C(C%10=C8C=CC(C(C)(C)C)=C%10)C=C(C(C)(C)C)C=C9)C%11=CC=C(N(C%12=C%13C=C(N(C%14=C%15C=C(C(C)(C)C)C=C%14)C%16=C%15C=C(C(C)(C)C)C=C%16)C=C%12)C%17=C%13C=C(N(C%18=C%19C=C(C(C)(C)C)C=C%18)C%20=C%19C=C(C(C)(C)C)C=C%20)C=C%17)C=C%11,Matsuoka_等_-_2018_-_Highly_Efficient_Thermally_Act,"ITO/PEDOT:PSS/PVK/tBuG2B/SPPO13/LiF/ Al (PEDOT:PSS: poly(3,4-ethylenedioxythiophene) polystyr ene sulfonate, PVK: poly(9-vinylcarbazole), SPPO13: 2,7 bis(diphenylphosphoryl)-9,9′-spirobi[fluorene];9,9′-spirobi [fluorene]-2,7-diylbis(diphenylphosphine oxide)",,,,,,,,,,,,,,,,TADF-M-01165
MeG2B,O=C(C1=CC=C(C=C1)N2C3=C(C4=C2C=CC(N5C6=C(C7=C5C=CC(C)=C7)C=C(C)C=C6)=C4)C=C(C=C3)N8C9=C(C%10=C8C=CC(C)=C%10)C=C(C)C=C9)C%11=CC=C(N(C%12=C%13C=C(N(C%14=C%15C=C(C)C=C%14)C%16=C%15C=C(C)C=C%16)C=C%12)C%17=C%13C=C(N(C%18=C%19C=C(C)C=C%18)C%20=C%19C=C(C)C=C%20)C=C%17)C=C%11,Matsuoka_等_-_2018_-_Highly_Efficient_Thermally_Act,"ITO/PEDOT:PSS/PVK/MeG2B/SPPO13/LiF/ Al (PEDOT:PSS: poly(3,4-ethylenedioxythiophene) polystyr ene sulfonate, PVK: poly(9-vinylcarbazole), SPPO13: 2,7 bis(diphenylphosphoryl)-9,9′-spirobi[fluorene];9,9′-spirobi [fluorene]-2,7-diylbis(diphenylphosphine oxide)",,,,,,,,,,,,,,,,TADF-M-01166
MeOG2B,O=C(C1=CC=C(C=C1)N2C3=C(C4=C2C=CC(N5C6=C(C7=C5C=CC(OC)=C7)C=C(OC)C=C6)=C4)C=C(C=C3)N8C9=C(C%10=C8C=CC(OC)=C%10)C=C(OC)C=C9)C%11=CC=C(N(C%12=C%13C=C(N(C%14=C%15C=C(OC)C=C%14)C%16=C%15C=C(OC)C=C%16)C=C%12)C%17=C%13C=C(N(C%18=C%19C=C(OC)C=C%18)C%20=C%19C=C(OC)C=C%20)C=C%17)C=C%11,Matsuoka_等_-_2018_-_Highly_Efficient_Thermally_Act,"ITO/PEDOT:PSS/PVK/MeOG2B/SPPO13/LiF/ Al (PEDOT:PSS: poly(3,4-ethylenedioxythiophene) polystyr ene sulfonate, PVK: poly(9-vinylcarbazole), SPPO13: 2,7 bis(diphenylphosphoryl)-9,9′-spirobi[fluorene];9,9′-spirobi [fluorene]-2,7-diylbis(diphenylphosphine oxide)",,,,,,,,,,,,,,,,TADF-M-01167
PhG2B,O=C(C1=CC=C(C=C1)N2C3=C(C4=C2C=CC(N5C6=C(C7=C5C=CC(C8=CC=CC=C8)=C7)C=C(C9=CC=CC=C9)C=C6)=C4)C=C(C=C3)N%10C%11=C(C%12=C%10C=CC(C%13=CC=CC=C%13)=C%12)C=C(C%14=CC=CC=C%14)C=C%11)C%15=CC=C(N(C%16=C%17C=C(N(C%18=C%19C=C(C%20=CC=CC=C%20)C=C%18)C%21=C%19C=C(C%22=CC=CC=C%22)C=C%21)C=C%16)C%23=C%17C=C(N(C%24=C%25C=C(C%26=CC=CC=C%26)C=C%24)C%27=C%25C=C(C%28=CC=CC=C%28)C=C%27)C=C%23)C=C%15,Matsuoka_等_-_2018_-_Highly_Efficient_Thermally_Act,"ITO/PEDOT:PSS/PVK/PhG2B/SPPO13/LiF/ Al (PEDOT:PSS: poly(3,4-ethylenedioxythiophene) polystyr ene sulfonate, PVK: poly(9-vinylcarbazole), SPPO13: 2,7 bis(diphenylphosphoryl)-9,9′-spirobi[fluorene];9,9′-spirobi [fluorene]-2,7-diylbis(diphenylphosphine oxide)",,,,,,,,,,,,,,,,TADF-M-01168
1,CC1=CC=C2C(C3(C4=CC=CC=C4C5=CC=CC=C53)C6=CC(C)=CC=C6N2C7=CC=C8C9=CC=CC=[N+]9[B-](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C8=C7)=C1,Matsuo和Yasuda_-_2017_-_Enhancing_thermally_activat,,,,,,,,,,,,,,,,,TADF-M-01581
2,CC1=CC=C2C(C3(C4=CC=CC=C4C5=CC=CC=C53)C6=CC(C)=CC=C6N2C7=CC=C(C8=CC=CC=N8)C=C7)=C1,Matsuo和Yasuda_-_2017_-_Enhancing_thermally_activat,,,,,,,,,,,,,,,,,TADF-M-01582
1,Cc1cc(C2(c3c(N4c5cc(c6c(OB7Oc8ccccc89)cccc6)c7c9c5)ccc(C)c3)c%10c(c%11c2cccc%11)cccc%10)c4cc1,Matsuo和Yasuda_-_2019_-_Boronate-_and_borinate-base,,,,,,,,,,,,,,,,,TADF-M-01043
2,Cc1cc(C2(c3c(N4c5cc(c6c(SB7Sc8ccccc89)cccc6)c7c9c5)ccc(C)c3)c%10c(c%11c2cccc%11)cccc%10)c4cc1,Matsuo和Yasuda_-_2019_-_Boronate-_and_borinate-base,,,,,,,,,,,,,,,,,TADF-M-01044
3,Cc1cc(C2(c3c(N4c5cc(c6c(OB7c8c(C(C)C)cc(C(C)C)cc8C(C)C)cccc6)c7cc5)ccc(C)c3)c9c(c%10c2cccc%10)cccc9)c4cc1,Matsuo和Yasuda_-_2019_-_Boronate-_and_borinate-base,,,,,,,,,,,,,,,,,TADF-M-01045
